created_at,pm2_5,pm10,temp,trysnia,lageshtira,alarm_status
2019-09-27T08:03:43+02:00,5.7,10.6,21,100389,82.7,0
2019-09-27T08:04:37+02:00,5.7,10.8,21,100392,82.7,0
2019-09-27T08:05:31+02:00,5.8,10.4,21,100381,82.7,0
2019-09-27T08:06:25+02:00,5.8,9.9,21,100378,82.7,0
2019-09-27T08:07:19+02:00,5.8,10,21,100383,82.7,0
2019-09-27T08:08:13+02:00,5.8,9.8,21,100381,82.7,0
2019-09-27T08:09:07+02:00,5.7,9.7,21,100383,82.7,0
2019-09-27T08:10:01+02:00,5.7,9.8,21.1,100396,82.6,0
2019-09-27T08:10:55+02:00,5.7,10,21,100386,82.6,0
2019-09-27T08:11:49+02:00,5.7,9.6,21,100383,82.6,0
2019-09-27T08:12:43+02:00,5.7,9.5,21,100389,82.6,0
2019-09-27T08:13:36+02:00,5.8,9.5,21,100392,82.6,0
2019-09-27T08:21:54+02:00,4.5,8.4,21.1,100386,82.6,0
2019-09-27T08:22:48+02:00,4.5,8.4,21,100386,82.7,0
2019-09-27T08:23:42+02:00,4.6,8.5,21,100392,82.7,0
2019-09-27T08:24:36+02:00,4.5,8.4,21,100386,82.7,0
2019-09-27T08:25:30+02:00,4.6,9.4,21,100383,82.7,0
2019-09-27T08:26:24+02:00,4.7,9.9,21,100383,82.7,0
2019-09-27T08:27:18+02:00,4.6,9.8,21,100390,82.7,0
2019-09-27T08:28:12+02:00,4.7,10.4,21,100387,82.7,0
2019-09-27T08:29:06+02:00,4.6,10.4,20.9,100389,82.7,0
2019-09-27T08:30:00+02:00,4.7,10.5,20.9,100394,82.7,0
2019-09-27T08:30:54+02:00,4.7,10.6,20.8,100387,82.8,0
2019-09-27T08:31:48+02:00,4.6,10.5,20.8,100381,82.8,0
2019-09-27T08:32:42+02:00,4.6,10.5,20.8,100396,82.8,0
2019-09-27T08:33:36+02:00,4.6,10.6,20.8,100391,82.8,0
2019-09-27T08:34:30+02:00,4.7,10.9,20.8,100393,82.8,0
2019-09-27T08:35:24+02:00,4.6,10.8,20.8,100393,82.7,0
2019-09-27T08:36:18+02:00,4.6,10,20.8,100391,82.7,0
2019-09-27T08:37:12+02:00,4.6,10,20.8,100393,82.8,0
2019-09-27T08:38:06+02:00,4.5,9.9,20.8,100387,82.8,0
2019-09-27T08:39:00+02:00,4.7,9.9,20.8,100390,82.8,0
2019-09-27T08:39:54+02:00,4.7,9.4,20.8,100391,82.8,0
2019-09-27T08:40:48+02:00,4.7,10,20.8,100387,82.8,0
2019-09-27T08:41:42+02:00,4.8,10.3,20.8,100391,82.8,0
2019-09-27T08:42:36+02:00,4.7,10.2,20.8,100384,82.9,0
2019-09-27T08:43:30+02:00,4.7,10.1,20.7,100376,82.9,0
2019-09-27T08:44:24+02:00,4.6,9.5,20.7,100385,82.9,0
2019-09-27T08:45:18+02:00,4.6,9.6,20.7,100384,82.9,0
2019-09-27T08:46:12+02:00,4.6,9.4,20.6,100379,82.9,0
2019-09-27T08:47:06+02:00,4.6,9.7,20.5,100376,82.9,0
2019-09-27T08:48:00+02:00,4.6,9.8,20.5,100382,82.9,0
2019-09-27T08:48:54+02:00,4.6,9.9,20.4,100379,82.9,0
2019-09-27T08:49:48+02:00,4.7,10,20.4,100388,83,0
2019-09-27T08:50:42+02:00,4.7,10.1,20.3,100384,83,0
2019-09-27T08:51:36+02:00,4.7,10.2,20.3,100387,83,0
2019-09-27T08:52:30+02:00,4.7,9.4,20.4,100385,83,0
2019-09-27T08:53:24+02:00,4.7,9.6,20.4,100388,83,0
2019-09-27T08:54:18+02:00,4.7,9.6,20.4,100384,83,0
2019-09-27T08:55:12+02:00,4.7,9,20.4,100385,83,0
2019-09-27T08:56:06+02:00,4.8,9.5,20.5,100373,83,0
2019-09-27T08:57:00+02:00,4.8,10.6,20.5,100378,83,0
2019-09-27T08:57:54+02:00,4.9,10.7,20.6,100379,82.9,0
2019-09-27T08:58:48+02:00,5,10.7,20.6,100384,82.9,0
2019-09-27T08:59:42+02:00,5,10.9,20.7,100388,82.9,0
2019-09-27T09:00:36+02:00,4.9,10.8,20.7,100378,82.9,0
2019-09-27T09:01:30+02:00,5,10.5,20.8,100384,82.9,0
2019-09-27T09:02:23+02:00,4.9,10.2,20.8,100385,82.9,0
2019-09-27T09:03:17+02:00,4.9,10.2,20.8,100385,82.8,0
2019-09-27T09:04:11+02:00,5,10.3,20.8,100383,82.8,0
2019-09-27T09:05:05+02:00,5,11.4,20.8,100383,82.8,0
2019-09-27T09:05:59+02:00,4.9,11.1,20.9,100391,82.8,0
2019-09-27T09:06:53+02:00,4.9,11,20.9,100387,82.8,0
2019-09-27T09:07:47+02:00,4.9,10.4,20.9,100387,82.9,0
2019-09-27T09:08:41+02:00,4.8,9.7,20.9,100390,82.9,0
2019-09-27T09:09:35+02:00,4.8,10.3,20.8,100386,82.9,0
2019-09-27T09:10:29+02:00,4.8,10.4,20.8,100391,82.9,0
2019-09-27T09:11:23+02:00,4.9,10.5,20.8,100384,83,0
2019-09-27T09:12:17+02:00,4.9,10.2,20.8,100390,83,0
2019-09-27T09:13:11+02:00,4.9,10.3,20.8,100385,83,0
2019-09-27T09:14:05+02:00,4.9,10,20.8,100388,83,0
2019-09-27T09:14:59+02:00,4.9,10.1,20.9,100393,83,0
2019-09-27T09:15:53+02:00,4.8,10,20.9,100386,83,0
2019-09-27T09:16:47+02:00,4.8,10.6,20.8,100391,83,0
2019-09-27T09:17:41+02:00,4.8,11.1,20.8,100388,83,0
2019-09-27T09:18:35+02:00,4.8,11,20.7,100393,83.1,0
2019-09-27T09:19:29+02:00,4.8,12.2,20.7,100396,83.1,0
2019-09-27T09:20:23+02:00,4.7,11.6,20.6,100397,83.1,0
2019-09-27T09:21:17+02:00,4.8,11.7,20.6,100400,83.1,0
2019-09-27T09:22:11+02:00,4.8,12.8,20.5,100400,83.1,0
2019-09-27T09:23:05+02:00,4.8,12.6,20.5,100399,83.1,0
2019-09-27T09:23:59+02:00,4.9,11.9,20.5,100393,83.1,0
2019-09-27T09:24:53+02:00,4.8,11.8,20.5,100394,83.2,0
2019-09-27T09:25:47+02:00,4.8,11.7,20.5,100399,83.2,0
2019-09-27T09:26:41+02:00,4.7,11.6,20.5,100402,83.2,0
2019-09-27T09:27:35+02:00,4.7,11.9,20.5,100400,83.2,0
2019-09-27T09:28:29+02:00,4.7,12,20.6,100403,83.2,0
2019-09-27T09:29:23+02:00,4.7,12.6,20.6,100405,83.2,0
2019-09-27T09:30:17+02:00,4.8,12.7,20.7,100393,83.1,0
2019-09-27T09:31:11+02:00,4.8,12.7,20.7,100405,83.1,0
2019-09-27T09:32:05+02:00,4.8,12.1,20.7,100400,83.1,0
2019-09-27T09:32:59+02:00,4.8,12.1,20.8,100405,83.1,0
2019-09-27T09:33:53+02:00,4.8,12.1,20.8,100405,83.1,0
2019-09-27T09:34:47+02:00,4.8,12.1,20.8,100400,83.2,0
2019-09-27T09:35:41+02:00,4.9,12.5,20.7,100400,83.2,0
2019-09-27T09:36:35+02:00,4.8,11.8,20.6,100406,83.3,0
2019-09-27T09:37:29+02:00,4.8,12,20.6,100393,83.3,0
2019-09-27T09:38:23+02:00,4.8,12,20.7,100402,83.3,0
2019-09-27T09:39:17+02:00,4.8,12.4,20.7,100399,83.3,0
2019-09-27T09:40:11+02:00,4.8,12.9,20.6,100394,83.2,0
2019-09-27T09:41:05+02:00,4.9,13.3,20.6,100408,83.2,0
2019-09-27T09:41:59+02:00,4.9,13.6,20.7,100409,83.2,0
2019-09-27T09:42:53+02:00,4.9,13.7,20.7,100405,83.2,0
2019-09-27T09:43:47+02:00,4.9,13.7,20.7,100406,83.3,0
2019-09-27T09:44:41+02:00,4.9,13.4,20.8,100406,83.2,0
2019-09-27T09:45:35+02:00,4.9,13.5,20.8,100411,83.1,0
2019-09-27T09:46:29+02:00,4.9,12.3,20.8,100406,83.1,0
2019-09-27T09:47:23+02:00,4.9,12.3,20.8,100414,83.1,0
2019-09-27T09:48:17+02:00,4.9,12.2,20.8,100415,83.1,0
2019-09-27T09:49:11+02:00,4.9,11,20.8,100406,83.2,0
2019-09-27T09:50:05+02:00,4.8,10.8,20.8,100408,83.2,0
2019-09-27T09:50:58+02:00,4.8,10.4,20.8,100411,83.2,0
2019-09-27T09:51:52+02:00,4.7,10.2,20.8,100402,83.2,0
2019-09-27T09:52:46+02:00,4.7,10.3,20.8,100409,83.2,0
2019-09-27T09:53:40+02:00,4.7,10.3,20.8,100402,83.1,0
2019-09-27T09:54:34+02:00,4.8,10.2,20.8,100415,83.1,0
2019-09-27T09:55:28+02:00,4.9,10.6,20.8,100403,83.1,0
2019-09-27T09:56:22+02:00,4.9,10.3,20.7,100414,83.1,0
2019-09-27T09:57:16+02:00,4.9,10.3,20.6,100406,83.1,0
2019-09-27T09:58:10+02:00,4.9,10.2,20.6,100402,83,0
2019-09-27T09:59:04+02:00,4.9,9.7,20.5,100416,83,0
2019-09-27T09:59:58+02:00,4.9,9.7,20.5,100416,83,0
2019-09-27T10:00:52+02:00,4.9,10,20.5,100419,83,0
2019-09-27T10:01:46+02:00,4.9,10,20.5,100424,83,0
2019-09-27T10:02:40+02:00,4.9,9.6,20.5,100412,82.9,0
2019-09-27T10:03:34+02:00,4.9,9.9,20.5,100425,82.9,0
2019-09-27T10:04:28+02:00,4.9,9.6,20.6,100411,82.9,0
2019-09-27T10:05:22+02:00,5,9.6,20.6,100425,82.9,0
2019-09-27T10:06:16+02:00,4.9,9,20.6,100425,82.9,0
2019-09-27T10:07:10+02:00,4.9,8.5,20.7,100422,82.9,0
2019-09-27T10:08:03+02:00,4.8,8.1,20.7,100417,82.9,0
2019-09-27T10:08:57+02:00,4.8,7.7,20.7,100423,82.9,0
2019-09-27T10:09:51+02:00,4.9,8,20.8,100435,83,0
2019-09-27T10:10:45+02:00,4.9,7.3,20.8,100420,83,0
2019-09-27T10:11:39+02:00,5,7,20.8,100429,83,0
2019-09-27T10:12:33+02:00,5,7.1,20.8,100429,82.8,0
2019-09-27T10:13:27+02:00,5.1,7.4,20.8,100435,82.8,0
2019-09-27T10:14:21+02:00,5.1,8,20.8,100424,82.8,0
2019-09-27T10:15:15+02:00,5.1,8.4,20.8,100417,82.8,0
2019-09-27T10:16:09+02:00,5.2,9.1,20.8,100420,82.7,0
2019-09-27T10:17:03+02:00,5.2,9.1,20.7,100426,82.7,0
2019-09-27T10:17:57+02:00,5.2,9.1,20.8,100426,82.7,0
2019-09-27T10:18:51+02:00,5.2,9.3,20.8,100430,82.7,0
2019-09-27T10:19:45+02:00,5.2,9.3,20.8,100432,82.7,0
2019-09-27T10:20:39+02:00,5.2,10.1,20.8,100429,82.7,0
2019-09-27T10:21:32+02:00,5.2,10.7,20.8,100436,82.8,0
2019-09-27T10:22:26+02:00,5.1,10.1,20.8,100424,82.8,0
2019-09-27T10:23:20+02:00,5.1,10.4,20.9,100435,82.8,0
2019-09-27T10:24:14+02:00,5,10.2,20.9,100424,82.8,0
2019-09-27T10:25:08+02:00,5.1,10.2,20.9,100432,82.8,0
2019-09-27T10:26:02+02:00,5.1,10.7,20.9,100438,82.8,0
2019-09-27T10:26:56+02:00,5.1,10.7,21,100439,82.9,0
2019-09-27T10:27:50+02:00,5.1,10.6,21,100441,82.9,0
2019-09-27T10:28:44+02:00,5.1,10.9,21,100436,82.9,0
2019-09-27T10:29:38+02:00,5.1,11.6,21,100442,82.9,0
2019-09-27T10:30:32+02:00,5.1,12,21.1,100430,82.9,0
2019-09-27T10:31:26+02:00,5.1,12.2,21.1,100439,82.9,0
2019-09-27T10:32:20+02:00,5.2,12.3,21.1,100442,82.9,0
2019-09-27T10:33:14+02:00,5.3,12.4,21.1,100444,82.9,0
2019-09-27T10:34:08+02:00,5.2,12.3,21.1,100439,82.9,0
2019-09-27T10:35:02+02:00,5.2,12.2,21.1,100441,83,0
2019-09-27T10:35:56+02:00,5.2,12.1,21.1,100447,83,0
2019-09-27T10:36:50+02:00,5,11.7,21.1,100447,83,0
2019-09-27T10:37:44+02:00,5.1,11.6,21.2,100451,83,0
2019-09-27T10:38:38+02:00,5,12.5,21.2,100450,83,0
2019-09-27T10:39:32+02:00,4.9,12.4,21.2,100453,83,0
2019-09-27T10:40:26+02:00,5,12.6,21.2,100454,71,0
2019-09-27T10:41:20+02:00,4.9,12.2,21.3,100451,71,0
2019-09-27T10:42:14+02:00,4.9,11.7,21.3,100450,71,0
2019-09-27T10:43:08+02:00,4.9,11.3,21.3,100451,71.1,0
2019-09-27T10:44:02+02:00,4.9,11.4,21.3,100456,71.1,0
2019-09-27T10:44:56+02:00,4.9,11.4,21.3,100453,71,0
2019-09-27T10:45:50+02:00,4.9,11.6,21.3,100450,71,0
2019-09-27T10:46:44+02:00,4.9,11.8,21.3,100448,71.1,0
2019-09-27T10:47:38+02:00,4.9,11.7,21.4,100454,71,0
2019-09-27T10:48:32+02:00,4.9,11.1,21.4,100449,70.9,0
2019-09-27T10:49:26+02:00,4.9,11.3,21.4,100456,70.9,0
2019-09-27T10:50:20+02:00,5,11,21.5,100447,70.9,0
2019-09-27T10:51:14+02:00,4.9,11,21.5,100447,71,0
2019-09-27T10:52:08+02:00,5,11.3,21.5,100458,70.9,0
2019-09-27T10:53:02+02:00,5,10.8,21.5,100443,70.9,0
2019-09-27T10:53:56+02:00,5,11,21.5,100450,70.8,0
2019-09-27T10:54:50+02:00,4.9,11.3,21.5,100458,70.8,0
2019-09-27T10:55:44+02:00,4.9,11.1,21.5,100449,70.8,0
2019-09-27T10:56:37+02:00,4.9,10.8,21.6,100449,70.8,0
2019-09-27T10:57:31+02:00,4.9,10.3,21.6,100461,70.9,0
2019-09-27T10:58:25+02:00,4.9,10.6,21.6,100456,70.8,0
2019-09-27T10:59:19+02:00,4.8,10.6,21.6,100465,70.7,0
2019-09-27T11:00:13+02:00,4.8,10.6,21.6,100465,70.7,0
2019-09-27T11:43:29+02:00,8.8,15.1,22.2,100489,70.7,0
2019-09-27T11:44:23+02:00,8.8,15,22.3,100484,70.8,0
2019-09-27T11:45:17+02:00,8.9,14.6,22.5,100478,70.9,0
2019-09-27T11:46:11+02:00,8.9,14.6,22.5,100490,70.8,0
2019-09-27T11:47:05+02:00,8.8,14.7,22.5,100493,70.7,0
2019-09-27T11:47:59+02:00,8.9,14.6,22.4,100492,70.7,0
2019-09-27T11:49:27+02:00,8.3,12.7,22.4,100484,70.6,0
2019-09-27T11:50:21+02:00,8.3,12.4,22.4,100475,70.6,0
2019-09-27T11:51:15+02:00,8.3,12.2,22.4,100476,70.6,0
2019-09-27T11:52:09+02:00,8.2,12.6,22.5,100478,70.6,0
2019-09-27T11:53:03+02:00,8.2,12.5,22.4,100478,70.7,0
2019-09-27T11:53:57+02:00,8.2,12.5,22.5,100483,70.8,0
2019-09-27T11:54:51+02:00,8.1,12,22.6,100483,70.7,0
2019-09-27T11:55:45+02:00,8,11.9,22.6,100474,70.6,0
2019-09-27T11:56:39+02:00,8,11.9,22.7,100477,70.6,0
2019-09-27T11:57:46+02:00,8.4,15.7,22.7,100469,70.5,0
2019-09-27T11:58:40+02:00,8.2,15.4,22.7,100472,70.5,0
2019-09-27T11:59:34+02:00,8.1,15.3,22.8,100479,70.5,0
2019-09-27T12:00:25+02:00,8.1,13.9,22.9,100468,70.5,0
2019-09-27T12:01:19+02:00,8.2,13.8,22.8,100477,70.6,0
2019-09-27T12:02:13+02:00,8.2,13.9,22.7,100480,70.5,0
2019-09-27T12:03:07+02:00,8.2,13.9,22.6,100474,70.6,0
2019-09-27T12:04:01+02:00,8.2,12.6,22.7,100475,70.5,0
2019-09-27T12:04:55+02:00,8.2,13,22.7,100469,70.5,0
2019-09-27T12:05:49+02:00,8.3,12.7,22.8,100479,70.4,0
2019-09-27T12:06:43+02:00,8.3,12.8,22.7,100471,70.4,0
2019-09-27T12:07:37+02:00,8.4,13.1,22.7,100475,70.4,0
2019-09-27T12:08:31+02:00,8.4,12.8,22.6,100480,70.4,0
2019-09-27T12:09:25+02:00,8.4,13.5,22.6,100475,70.5,0
2019-09-27T12:10:19+02:00,8.4,13.5,22.5,100474,70.4,0
2019-09-27T12:11:13+02:00,8.5,13.8,22.5,100463,70.4,0
2019-09-27T12:12:07+02:00,8.5,13.6,22.5,100475,70.3,0
2019-09-27T12:13:01+02:00,8.5,14,22.4,100475,70.3,0
2019-09-27T12:13:55+02:00,8.5,14.3,22.3,100470,70.3,0
2019-09-27T12:40:52+02:00,8.5,16,22.5,100456,70.4,0
2019-09-27T12:41:50+02:00,8.9,14.6,22.5,100460,70.5,0
2019-09-27T12:42:44+02:00,8.9,14.4,22.5,100460,70.4,0
2019-09-27T12:43:38+02:00,8.9,14.4,22.5,100468,70.3,0
2019-09-27T13:16:42+02:00,12.8,20.1,22.5,100459,70.3,1
2019-09-27T13:17:39+02:00,12.9,20.2,22.5,100451,70.2,1
2019-09-27T13:18:36+02:00,13,20.4,22.5,100460,70.2,1
2019-09-27T13:22:45+02:00,12.2,18.6,22.5,100445,70.2,0
2019-09-27T13:24:47+02:00,11.7,19.2,22.5,100448,70.2,0
2019-09-27T13:26:20+02:00,10.8,17.5,22.4,100451,70.2,0
2019-09-27T13:27:29+02:00,10.8,13.9,22.4,100454,70.1,0
2019-09-27T13:29:25+02:00,10.6,16.8,22.4,100456,70.1,0
2019-09-27T13:34:53+02:00,9.8,15.1,22.5,100456,70.1,0
2019-09-27T13:36:57+02:00,9.9,15.4,22.6,100448,70.1,0
2019-09-27T13:40:29+02:00,9.9,15.3,22.6,100445,70.2,0
2019-09-27T13:52:18+02:00,9.8,13,22.8,100454,70.1,0
2019-09-27T13:54:08+02:00,9.7,13.2,22.8,100442,70.1,0
2019-09-27T13:55:47+02:00,10,14,22.8,100444,70,0
2019-09-27T14:00:52+02:00,9.3,14.1,22.9,100441,70,0
2019-09-27T14:08:55+02:00,8,12.7,22.9,100437,70,0
2019-09-27T14:11:16+02:00,8.4,14.1,22.9,100437,69.9,0
2019-09-27T14:13:20+02:00,8.4,15.1,23,100437,69.9,0
2019-09-27T14:16:52+02:00,8.5,12,23,100435,70,0
2019-09-27T14:20:44+02:00,7.9,12.6,23,100417,70.1,0
2019-09-27T14:30:01+02:00,7.9,12.7,23.1,100417,70,0
2019-09-27T14:32:27+02:00,7.7,11.5,23.1,100408,70,0
2019-09-27T14:33:47+02:00,7.9,12.4,23.1,100402,69.9,0
2019-09-27T14:37:16+02:00,7.8,11.4,23.1,100408,69.9,0
2019-09-27T15:49:11+02:00,5.4,10.9,23.4,100356,69.9,0
2019-09-27T15:53:25+02:00,4.3,6.8,23.6,100353,69.8,0
2019-09-27T20:01:52+02:00,4.3,6.8,23.6,100353,69.8,0
2019-09-27T21:49:15+02:00,11.9,18.1,23.1,100461,69.8,0
2019-09-28T18:37:13+02:00,13.3,15.5,25.4,100487,65,1
2019-09-28T18:38:10+02:00,13.2,15.2,25.3,100485,65,1
2019-09-28T18:39:07+02:00,13,14.7,25.3,100489,65.1,1
2019-09-28T18:40:04+02:00,12.9,15.5,25.3,100484,65,1
2019-09-28T18:41:01+02:00,12.8,15.1,25.3,100484,65.1,1
2019-09-28T18:41:58+02:00,12.8,15.1,25.3,100490,65.1,1
2019-09-28T18:42:55+02:00,12.6,15.2,25.3,100490,65.1,1
2019-09-28T18:43:52+02:00,12.5,14.5,25.3,100490,64.9,1
2019-09-28T18:44:49+02:00,12.5,14.3,25.2,100492,64.9,1
2019-09-28T18:45:46+02:00,12.5,14,25.3,100493,64.9,1
2019-09-28T18:46:44+02:00,12.4,13.9,25.3,100492,64.8,1
2019-09-28T18:47:41+02:00,12.3,13.8,25.3,100490,64.9,1
2019-09-28T18:48:38+02:00,12.3,13.9,25.3,100495,64.8,1
2019-09-28T18:49:35+02:00,12.4,14,25.3,100504,64.8,1
2019-09-28T18:50:32+02:00,12.4,14,25.3,100493,64.9,1
2019-09-28T18:51:29+02:00,12.4,14,25.2,100495,64.9,1
2019-09-28T18:52:26+02:00,12.4,13.9,25.2,100492,64.9,1
2019-09-28T18:53:23+02:00,12.4,13.9,25.2,100510,64.8,1
2019-09-28T18:54:20+02:00,12.5,14,25.2,100498,64.9,1
2019-09-28T18:55:17+02:00,12.5,14.2,25.2,100507,64.9,1
2019-09-28T18:56:14+02:00,12.6,14.6,25.2,100501,64.8,1
2019-09-28T18:57:11+02:00,12.6,15.2,25.2,100507,64.8,1
2019-09-28T18:58:07+02:00,12.5,15.1,25.2,100507,64.8,1
2019-09-28T18:59:04+02:00,12.6,15,25.2,100505,64.7,1
2019-09-28T19:00:01+02:00,12.5,14.9,25.2,100499,64.7,1
2019-09-28T19:00:58+02:00,12.6,15,25.2,100505,64.7,1
2019-09-28T19:01:55+02:00,12.5,14.5,25.2,100511,64.7,1
2019-09-28T19:02:52+02:00,12.5,15.1,25.2,100505,64.7,1
2019-09-28T19:03:49+02:00,12.4,14.8,25.2,100513,64.7,1
2019-09-28T19:04:46+02:00,12.5,15,25.2,100511,64.6,1
2019-09-28T19:05:43+02:00,12.6,15.1,25.2,100495,64.6,1
2019-09-28T19:06:40+02:00,12.7,15.1,25.2,100501,64.6,1
2019-09-28T19:07:37+02:00,12.8,15.3,25.2,100489,64.7,1
2019-09-28T19:08:34+02:00,12.9,14.6,25.2,100498,64.6,1
2019-09-28T19:09:31+02:00,13,15.5,25.3,100499,64.5,1
2019-09-28T19:10:28+02:00,13.1,15.5,25.3,100498,64.5,1
2019-09-28T19:11:25+02:00,13.1,15.4,25.2,100490,64.5,1
2019-09-28T19:12:22+02:00,13.1,15.7,25.2,100498,64.5,1
2019-09-28T19:13:19+02:00,13,15.6,25.2,100495,64.6,1
2019-09-28T19:14:16+02:00,13,15.8,25.2,100502,64.6,1
2019-09-28T19:15:13+02:00,13,15.8,25.2,100496,64.5,1
2019-09-28T19:16:10+02:00,13.1,15.7,25.2,100504,64.5,1
2019-09-28T19:17:07+02:00,13.2,16,25.2,100507,64.4,1
2019-09-28T19:18:04+02:00,13.1,16,25.2,100502,64.4,1
2019-09-28T19:19:01+02:00,13.2,16,25.2,100504,64.4,1
2019-09-28T19:19:58+02:00,13.2,16,25.2,100516,64.4,1
2019-09-28T19:20:55+02:00,13.2,16,25.3,100508,64.4,1
2019-09-28T19:21:52+02:00,13.2,15.9,25.2,100511,64.4,1
2019-09-28T19:22:49+02:00,13.2,16,25.2,100505,64.3,1
2019-09-28T19:23:46+02:00,13.2,15.6,25.2,100511,64.3,1
2019-09-28T19:24:43+02:00,13.1,15.2,25.2,100511,64.3,1
2019-09-28T19:25:40+02:00,13.2,14.8,25.2,100507,64.4,1
2019-09-28T19:26:37+02:00,13.3,15,25.2,100519,64.4,1
2019-09-28T19:27:34+02:00,13.4,15.5,25.2,100507,64.4,1
2019-09-28T19:28:31+02:00,13.4,16,25.2,100511,64.4,1
2019-09-28T19:29:28+02:00,13.4,16.1,25.2,100511,64.3,1
2019-09-28T19:30:25+02:00,13.5,16.1,25.2,100508,64.3,1
2019-09-28T19:31:22+02:00,13.6,15.5,25.2,100510,64.3,1
2019-09-28T19:32:19+02:00,13.6,15.7,25.2,100510,64.3,1
2019-09-28T19:33:16+02:00,13.6,15.7,25.2,100511,64.4,1
2019-09-28T19:34:13+02:00,13.6,15.5,25.2,100510,64.4,1
2019-09-28T19:35:10+02:00,13.5,15.6,25.2,100502,64.3,1
2019-09-28T19:36:07+02:00,13.5,15.6,25.2,100510,64.3,1
2019-09-28T19:37:04+02:00,13.5,15.6,25.2,100507,64.4,1
2019-09-28T19:38:01+02:00,13.5,15.1,25.2,100517,64.3,1
2019-09-28T19:38:58+02:00,13.5,15.1,25.2,100507,64.3,1
2019-09-28T19:39:55+02:00,13.5,15.1,25.2,100507,64.2,1
2019-09-28T19:40:52+02:00,13.4,15,25.2,100507,64.2,1
2019-09-28T19:41:49+02:00,13.4,15,25.2,100502,64.2,1
2019-09-28T19:42:46+02:00,13.5,15.1,25.2,100505,64.3,1
2019-09-28T19:43:43+02:00,13.5,15.1,25.2,100507,64.3,1
2019-09-28T19:44:40+02:00,13.5,15.1,25.1,100511,64.2,1
2019-09-28T19:45:37+02:00,13.4,15,25.2,100507,64.3,1
2019-09-28T19:46:34+02:00,13.4,15,25.2,100499,64.3,1
2019-09-28T19:47:31+02:00,13.3,14.9,25.2,100508,64.2,1
2019-09-28T19:48:28+02:00,13.3,14.9,25.2,100507,64.2,1
2019-09-28T19:49:25+02:00,13.3,14.9,25.2,100502,64.2,1
2019-09-28T19:50:22+02:00,13.3,14.9,25.1,100504,64.2,1
2019-09-28T19:51:19+02:00,13.3,15,25.1,100510,64.1,1
2019-09-28T19:52:16+02:00,13.3,15.1,25.1,100505,64.1,1
2019-09-28T19:53:13+02:00,13.3,15.1,25.1,100511,64.1,1
2019-09-28T19:54:10+02:00,13.2,15.1,25.2,100513,64.1,1
2019-09-28T19:55:07+02:00,13,14.6,25.2,100514,64.2,1
2019-09-28T19:56:04+02:00,13,14.5,25.1,100510,64.2,1
2019-09-28T19:57:01+02:00,13,14.5,25.1,100514,64.1,1
2019-09-28T19:57:57+02:00,13,14.5,25.1,100513,64.2,1
2019-09-28T19:58:54+02:00,13,14.5,25.1,100517,64.1,1
2019-09-28T19:59:51+02:00,13,14.6,25.2,100513,64.1,1
2019-09-28T20:00:48+02:00,13,14.6,25.1,100505,64.1,1
2019-09-28T20:01:45+02:00,13,15,25.2,100507,64,1
2019-09-28T20:02:42+02:00,13,15.3,25.4,100515,64,1
2019-09-28T20:03:39+02:00,13,15.3,25.3,100513,64.1,1
2019-09-28T20:04:36+02:00,13,15.5,25.2,100502,64.1,1
2019-09-28T20:05:33+02:00,13,15.6,25.2,100508,64.2,1
2019-09-28T20:06:30+02:00,13,16,25.2,100510,64.1,1
2019-09-28T20:07:27+02:00,13,16,25.1,100507,64,1
2019-09-28T20:08:24+02:00,13.1,16.2,25.1,100507,64,1
2019-09-28T20:09:21+02:00,13.1,16.5,25.2,100510,64,1
2019-09-28T20:10:18+02:00,13.2,16.7,25.2,100507,64,1
2019-09-28T20:11:15+02:00,13.2,17,25.1,100505,63.9,1
2019-09-28T20:18:11+02:00,13.8,18.4,25.1,100513,63.9,1
2019-09-28T20:19:08+02:00,13.8,18.3,25.2,100507,63.9,1
2019-09-28T20:20:05+02:00,13.8,18,25.2,100511,63.9,1
2019-09-28T20:21:02+02:00,13.7,18,25.2,100505,64,1
2019-09-28T20:21:59+02:00,13.7,18.1,25.1,100508,64,1
2019-09-28T20:22:56+02:00,13.8,18.3,25.1,100511,63.9,1
2019-09-28T20:23:53+02:00,13.9,18.6,25.1,100508,63.8,1
2019-09-28T20:24:50+02:00,13.8,18.4,25.1,100505,63.9,1
2019-09-28T20:25:47+02:00,13.8,18.3,25.1,100517,63.9,1
2019-09-28T20:26:44+02:00,13.8,18.2,25.1,100511,63.8,1
2019-09-28T20:27:41+02:00,13.7,18,25.1,100505,63.8,1
2019-09-28T20:28:38+02:00,13.9,18.2,25.1,100502,63.8,1
2019-09-28T20:29:35+02:00,14.1,18.1,25.1,100505,63.8,1
2019-09-28T20:30:32+02:00,14.2,18,25.1,100502,63.7,1
2019-09-28T20:31:29+02:00,14.1,17.1,25,100505,63.7,1
2019-09-28T20:32:23+02:00,14,16.9,25,100508,63.7,0
2019-09-28T20:33:20+02:00,14.1,17.2,25,100510,63.8,1
2019-09-28T20:34:17+02:00,14.1,17.2,25,100504,63.7,1
2019-09-28T20:35:14+02:00,14.1,17.1,25.1,100508,63.6,1
2019-09-28T20:36:11+02:00,14.1,17.3,25,100505,63.6,1
2019-09-28T20:37:08+02:00,14.1,17,25.1,100511,63.6,1
2019-09-28T20:38:02+02:00,14,16.8,25,100502,63.7,0
